vannamei,monodon,other_pen,macrobrchium
4.21764E+11,21616341234,9136094600,28146672662
3.01278E+11,21707970158,38251117714,18882766003
2.72272E+11,44677452289,15553870212,33679184288
2.52769E+11,21229821022,15676586263,35380113231
4.21286E+11,29764554711,22153096194,33586133949
4.2209E+11,24234524684,36037622380,34676438599
2.40708E+11,15259978468,22477035529,31188856135
4.79823E+11,23110695698,23091149633,62862461418
2.53524E+11,26598217881,50375608041,31888553428
3.47539E+11,16144235113,49285911889,24033284864
5.64251E+11,41049003355,21079901657,23407179218
2.29456E+11,21059586409,23525116268,31085465900
3.26062E+11,17348224028,39975042113,22488442418
4.10588E+11,14497411444,25911701709,33839837610
3.09957E+11,21691357817,19852563254,20111940921
3.05323E+11,23186433245,37907613933,35166021616
2.29183E+11,18362248700,26884890196,21223781971
4.43173E+11,18887670817,23178780427,35030422316
4.43391E+11,30177622404,14196160260,49375525113
2.79681E+11,18025364792,32344576627,23999703590
2.58741E+11,17383594179,17940612995,30310903187
2.66653E+11,18651862013,16063129272,32193589743
2.88034E+11,23599370723,12666387115,27179537964
3.7352E+11,32781890547,12687443227,28360835571
1.91066E+11,47947145433,6684557447,38382352453
5.63387E+11,20940153192,9805110929,40652289567
3.91479E+11,23432008712,35290452969,39062723786
3.70011E+11,27064866349,12560660935,25287812498
4.96947E+11,15427837835,37034756616,20238641506
3.37361E+11,14089461456,14024920137,34787462998
3.51787E+11,25555341074,15252683935,42472083160
4.73787E+11,23261328847,27179034065,28349515475
2.73782E+11,15435581414,36649885261,40781962051
2.7341E+11,25018706555,27666129309,45601979132
2.55885E+11,27495879417,23926766686,19334010529
3.5535E+11,19964671660,54966457046,26372357776
3.6864E+11,22690251565,9830098987,34294417362
4.47604E+11,24800060108,21821339722,20910334708
5.13201E+11,17650386367,48445984825,25198799976
2.78525E+11,17707805894,13919544235,35672618763
3.76277E+11,22797259924,24134430682,26354371853
2.59689E+11,24232036504,23695954153,26381037657
3.12005E+11,15857484466,60557935581,31570105813
2.75747E+11,13453959164,20841405527,38182312495
3.73387E+11,11872424237,44153087713,35127444621
4.15484E+11,26745351272,14790360713,26671428579
3.28512E+11,29438535693,20480157961,35669047804
5.20279E+11,25395624033,38256486539,35009798055
2.97555E+11,35912434200,9158392051,41060745840
2.15873E+11,26553654617,18968584442,41115190062
4.03917E+11,26709585047,14630958562,21393635638
3.50907E+11,26032912453,28939550355,17119889081
3.10716E+11,21265810676,14799473924,29483260994
3.59157E+11,21925505748,21265680911,43893351268
3.67023E+11,16620456981,15235219779,45015099562
2.56429E+11,32049734685,21743505939,29365136542
4.73211E+11,13013621069,34599579595,30135665806
4.29594E+11,26738324000,35303717144,18434974222
2.42089E+11,14972221428,9724593197,38304725590
2.39656E+11,10141149735,8289244290,31814736199
2.14036E+11,20559648440,17722592057,35456646442
3.09859E+11,21665754195,30332411115,28250641959
2.83532E+11,27102191507,26343849294,15537611546
2.75344E+11,14796113639,17309116522,25554444330
2.77523E+11,18560043226,15327402904,24476873934
4.72858E+11,12612661935,11071823228,33883849736
3.26282E+11,20862241324,23998896518,22651901146
2.95597E+11,21240831679,15785710301,29055460324
5.47844E+11,13046945892,29706539312,37346665278
3.55232E+11,20388750804,35930394329,40234748557
3.417E+11,17498864474,20475416666,23341107254
2.27805E+11,12529572431,19767100531,30077019706
5.56242E+11,21782497236,8440292419,50814814139
3.20561E+11,14285841376,30944794684,23564723168
2.38523E+11,22057035463,12482714293,21588276092
4.24151E+11,25534238218,37968572229,30038716486
2.14443E+11,18881001760,20965232835,29360449955
2.59216E+11,29871965813,9714067065,26641571299
2.78979E+11,12410006340,28342092486,23717294895
2.73279E+11,24341772906,15522828215,37460456946
3.15764E+11,11788677392,21104254518,35866694078
3.63944E+11,19375018141,15465006711,25471305206
2.50824E+11,22544804815,24753530263,28325465149
2.10109E+11,30054808091,14748444606,27565437619
2.82178E+11,37112348145,20208027081,38778740170
6.23731E+11,14353135794,27530296889,36017287066
3.47086E+11,17438650702,35392687638,22908690850
3.32336E+11,22180052343,26456327728,26967209967
3.2951E+11,18064521093,23955222130,25820263517
3.33532E+11,20311309508,32343029396,24514219911
3.00214E+11,38177349629,31660868944,28711713666
4.69163E+11,22623838815,14859286779,40265120319
2.80561E+11,26696498214,8256365825,37775887389
2.42205E+11,15454184701,14682104305,40249253049
2.74786E+11,21481073015,26349780687,21511790824
3.14568E+11,17972874810,28204047981,34109998161
5.63032E+11,19863893437,32354689007,38001772360
3.31401E+11,24971971838,14918118965,31245944645
6.4676E+11,29184245748,11847335544,33679952088
3.49558E+11,9884624843,31328782900,22259846683
5.93465E+11,17728555412,20789245086,31453332584
2.29586E+11,16890418300,11526372862,44793802442
4.27865E+11,16750135838,22003815402,31220089560
2.93886E+11,14325594803,46407407828,34934013310
4.28448E+11,45097972037,10454569388,39713215892
2.53004E+11,33250523401,17998781101,18035917671
4.00242E+11,23940217174,32049950335,26052115596
3.596E+11,19045080678,12261111010,25645264725
4.24767E+11,24820194348,18858005282,30477266905
2.57495E+11,28196941231,32438236231,39448234904
3.63647E+11,24780439440,30995984311,53920951796
4.32484E+11,23215626686,21449131664,29657221979
3.02433E+11,25775931395,17622303969,34896433182
2.31386E+11,29378637161,19587331574,25606105495
2.78791E+11,16526719466,49596746720,32621347058
2.45161E+11,13244713191,47012873156,41512262415
2.38133E+11,25475319433,35007500746,56022633902
3.89164E+11,13358643051,19840522546,28322818306
3.57101E+11,18655975158,14528208422,25975795581
3.87719E+11,25524652598,9917820865,16076101189
3.7532E+11,20659347213,24817093472,25793051999
2.39012E+11,23354068263,30752316442,32099846051
5.21079E+11,23227565196,35444822035,39022853969
4.5326E+11,28242212226,19347575647,30323739766
3.66599E+11,22373511014,30975750424,23661242183
2.64992E+11,18905117515,27836288495,21795489920
6.48049E+11,24484592451,30378049377,18944888952
3.23254E+11,19600874902,24336768931,29191551468
3.46449E+11,17774586181,27372520139,31031482685
3.53921E+11,24207743575,46729375260,34885486838
4.31213E+11,18989319687,19255959817,28274265476
4.42511E+11,23165216644,31269335899,45510908353
4.99644E+11,13504692608,24683657802,40989688701
3.134E+11,22304471436,27393247459,20325574314
5.56561E+11,20133020564,36935017504,45055926673
4.22474E+11,15535883726,20013246066,34852063874
3.51942E+11,14376785369,30973499629,30580461834
3.61563E+11,24768204312,55646540392,34722667055
4.00273E+11,20994766862,9522440484,38746664130
5.16799E+11,23192599770,14413670134,33019109926
5.91054E+11,31276362265,18316587308,29193733903
3.57558E+11,15215477085,47227688053,47502534894
2.88281E+11,26652553247,24056322789,23330415291
4.45165E+11,15255448954,17354406802,23317427982
2.90436E+11,27024341621,5542946730,30820064520
3.15623E+11,34489206770,25715801780,31880393287
3.55435E+11,25416767439,11873073880,19528170640
2.83332E+11,30064612328,18826866760,28168152143
4.57337E+11,20642321472,13803829447,37060012195
4.49647E+11,24432823569,61117796732,28301929693
3.66262E+11,39167739477,40469096946,49478686141
3.90769E+11,15596765829,20075576286,21193157640
4.16956E+11,16573588049,24275653995,31989217264
2.87297E+11,18420852295,18237029390,26835826464
3.66396E+11,15516764711,11672961495,34347374986
4.51439E+11,34127301008,23153297565,27838966187
3.7694E+11,22846656993,17200009938,14410332559
4.21797E+11,26884686672,19891646928,27832463554
2.89416E+11,13497020744,23047937881,26555774733
3.11685E+11,26780172496,13936911345,28525122040
4.82928E+11,14817434210,31894972166,32988761754
4.31401E+11,23956099251,30507374128,28869855846
5.85933E+11,28497688675,15872015959,44438311035
3.40742E+11,17859558891,11755543720,28467930781
2.00887E+11,28882832660,30285496618,26111712487
2.72333E+11,12103385318,16956914488,22308951369
4.51981E+11,12393688509,25627441982,22835874074
3.15714E+11,28992554464,14041373785,26909096464
2.72348E+11,22056871097,18414920633,32121246199
3.21151E+11,31185655271,24516572459,33319737309
2.73621E+11,16120647976,11286652020,57880187774
4.06589E+11,22845140284,14749768460,39239377964
4.07879E+11,17728711305,11494913918,42143606366
4.84887E+11,21003117227,20780509865,33319737803
3.24709E+11,22960530152,8890488235,42327018110
3.95125E+11,14159681934,16594212115,24263400819
2.25479E+11,17148332303,29745596403,44745709095
2.90635E+11,18769457808,9907424721,49863754930
3.48707E+11,14719678441,43655078995,27838595621
4.23675E+11,13072146143,40290469148,26026968531
2.55208E+11,26609852029,11826726585,54406453880
3.13967E+11,29685874157,20999810742,33019367623
2.51959E+11,16238296776,11136729388,24963172092
2.40632E+11,15631406831,13958051699,25799475687
3.93245E+11,46993971671,29613292355,39921763473
2.25362E+11,9178127251,41527063812,37061215337
3.75455E+11,12029408872,12470259272,36073067519
4.30075E+11,28906079881,17342386187,40913709799
2.12317E+11,38868961157,15861953853,38996254655
4.1139E+11,16114270235,19515071207,43075481192
2.41626E+11,10904232353,34867081044,55687101541
3.47056E+11,17380671577,27111490557,29473635332
2.67322E+11,10713270130,27735725570,29502788894
3.45411E+11,26551453793,32494525515,19759250221
4.97874E+11,29094586359,27843398192,31242621138
3.38948E+11,18217270214,8982236899,30089649163
3.85705E+11,19509437184,15811300210,36696069631
3.70975E+11,27901205736,24937281607,24891067248
4.29156E+11,16940769640,8636249270,23072555486
2.97829E+11,16687107113,1.02562E+11,33147684540
4.16632E+11,23976197100,25069157039,29077156241
4.77043E+11,20424491347,12151580641,21988833448
2.75449E+11,23235053917,17755873060,42768300275
4.34029E+11,32712486425,53613368358,36908511167
4.98851E+11,21698593418,36248252357,35683030643
3.50629E+11,13252917749,26401978322,33058705388
3.96208E+11,16475080789,11672684778,33375705132
3.31741E+11,29300646771,18393013505,20569367690
3.55603E+11,19831134797,22264124192,26880833416
3.31142E+11,34791503300,11144460031,20279359288
3.1462E+11,28073378392,11576552168,33639983379
1.95708E+11,17574709458,56869965896,29697202877
2.6751E+11,16918429733,23498859457,54480052668
3.60102E+11,16889036419,17108503217,29730429743
3.01764E+11,21192657006,17511168702,17268307456
4.60496E+11,20015854708,26652428049,37460136534
2.9413E+11,26886166138,31033859097,22893854238
3.36426E+11,16931738136,9982903918,30992599574
2.49993E+11,17680723314,12600004743,28183499869
4.46021E+11,21748572855,17348385492,34885777952
3.26703E+11,31142864335,85579654450,32182621564
3.22516E+11,16122312320,25280640271,30802663750
2.64199E+11,31373908747,43762466341,24749958207
4.24673E+11,16736382147,54179701419,29001340444
4.00046E+11,26018583238,21281055807,30019210738
3.42913E+11,22787575878,12465282290,32687535138
2.24901E+11,13658575294,24946996416,37853075228
2.54946E+11,12820025685,23086043086,33839695680
3.24392E+11,28917132109,40104262586,24141271028
3.38563E+11,18258167894,14375025127,20870098676
4.49462E+11,21648728067,15469316073,51973036199
3.52208E+11,14948230067,25911679071,29573239351
4.46132E+11,36153093206,18650427674,25866222190
3.25251E+11,28850874657,24368378266,36139764295
4.22977E+11,16874740664,35266868226,33026888460
3.15891E+11,18543459848,38602234508,33641762536
3.62861E+11,30017775091,24716569338,24876655679
6.62746E+11,21414043735,10885839664,34106852365
4.22969E+11,14346355688,13244144315,30842749792
3.74045E+11,13757410206,69988730477,40664250269
4.05569E+11,39969694136,21290825406,39295061469
4.12431E+11,26414109209,22663713615,39370988138
3.88587E+11,16004811617,22476408344,29076771498
3.48062E+11,22822572026,15570883899,31718359096
1.95126E+11,26376192718,47643150263,28864868673
3.49663E+11,13434322130,24627808264,27366615331
3.3577E+11,26618420188,35406613517,23586994914
2.11288E+11,12543263612,32201714247,24010768602
3.06596E+11,19660578062,27365401258,30653561918
3.76726E+11,22369087942,27455791321,32007951803
4.84294E+11,17960323371,12296891247,19962844047
3.62781E+11,20965298028,19856037298,29395459847
2.13946E+11,17441458891,15904966795,43704896728
3.1073E+11,58503035192,10810055267,34399989279
4.4453E+11,28647287061,30576067277,33965343949
3.30028E+11,16656766518,11939070872,28648902316
3.98571E+11,12341122817,44803171439,19897709444
5.03213E+11,25789749070,9054809278,43466637560
4.03603E+11,14807828202,19638318464,24170997236
3.36973E+11,23728277690,18371851391,39355693788
3.15242E+11,27200508344,18582810663,23864128214
3.77804E+11,37135206442,28055993935,28255096983
3.92899E+11,10419470055,43549788339,36665315265
4.22439E+11,31186461839,46885580898,24457867397
4.22857E+11,34326223313,28504930786,26370657936
4.4012E+11,26403155688,20563158544,25026426238
3.51831E+11,15541805496,21996687591,43210836054
2.93166E+11,30355179263,13305366034,29010090517
3.21841E+11,27221149371,14559198460,27452695468
3.58453E+11,25937628168,26064548239,56303972093
2.94725E+11,17379095899,30758265182,38627708221
3.07775E+11,11488267682,21395351771,25429875607
3.2845E+11,10222095004,10369023997,35010227882
4.79351E+11,19864999862,28408713876,37356365197
2.61299E+11,13903578775,29865915851,26553741571
3.56201E+11,15586708818,18147572177,33764262640
2.12696E+11,23997535603,8414845605,38747808644
2.7527E+11,23271266830,14963772950,29420130450
4.27158E+11,43430083325,39941226097,25891347226
3.8278E+11,27535043578,36949791761,27560715084
3.71164E+11,29672735924,32277511364,24566457923
3.72318E+11,24656366681,30362184302,44270510634
3.4571E+11,9353725618,43591552709,31579894839
3.43917E+11,41296325916,13557313042,29339993997
3.42152E+11,21380048929,8349048358,39727359882
3.67404E+11,36602258060,13307278892,26565846544
4.5241E+11,19131723461,16854633063,38107233593
2.75873E+11,18029418174,24123425058,35646365704
2.48161E+11,24930104665,20422401877,29394197588
5.56005E+11,13627907570,55070400777,44348203428
3.56732E+11,18406806800,32336195219,34460440580
4.55642E+11,15757377350,47736993833,31939497221
3.84524E+11,20549120493,13053779721,35991894382
3.69252E+11,13663055420,20033540740,41811340456
4.74025E+11,17189998648,12276847297,27220798994
5.0223E+11,13951446124,41880760680,35211643669
3.46992E+11,24693911393,16983434316,29716798005
3.25308E+11,23364592520,27369563399,23842606739
2.16416E+11,10616700028,58795273354,34709033055
2.75735E+11,29121456053,22898497806,20298860500
3.82894E+11,15366015232,48378812676,45307421136
2.22929E+11,19521795821,35103604635,21927771810
4.51267E+11,24923974279,35967888900,44603923211
3.91021E+11,13646004285,28758567721,29694337471
2.98782E+11,26588716426,19979527123,23783944797
4.02544E+11,17193888780,9895282395,25143453932
2.4724E+11,17486339071,11047808183,28733157693
2.513E+11,30824842868,20773150228,39464612072
3.53092E+11,31517416235,9903536773,29185707171
3.01201E+11,26536462175,16715420441,23462153164
4.33773E+11,12299239361,20199192059,48283129995
3.53355E+11,38925686499,28267224367,20684401922
2.86827E+11,21649733716,9235468827,16923214058
2.1992E+11,13625618056,43345515082,41264938311
4.75263E+11,28231529477,33112081896,26628625219
